image_path,cluster_id,class_name
training_patches\Cartosat_Main_stretched_8576_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8576_7680.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_7808.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_7936.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_8064.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_8192.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_8320.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_8448.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_8576.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_8704.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_8832.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8576_8960.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9088.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9216.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9344.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9472.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9600.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9728.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8576_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_0.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_10368.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_3456.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_3584.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_3840.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_3968.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_4096.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_4224.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_4352.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_4480.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_4608.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_4736.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_4864.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_4992.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_5120.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_5248.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_5376.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_5504.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_5632.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_5760.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_5888.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_6016.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_6144.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_6272.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_640.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_6400.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_6528.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_6656.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_6784.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_6912.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_7040.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_7168.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_7296.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_7424.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_7552.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_7680.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_7808.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_7936.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_8064.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_8192.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_8320.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_8448.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_8576.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_8704.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_8832.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8704_8960.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9088.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9216.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9344.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9472.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9600.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9728.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8704_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_0.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_10368.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_3456.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_3584.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_3840.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_3968.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4096.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4224.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4352.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4480.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4608.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4736.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4864.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_4992.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_5120.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_5248.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_5376.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_5504.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_5632.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_5760.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_5888.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_6016.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_6144.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_6272.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_640.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_6400.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_6528.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_6656.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_6784.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_6912.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_7040.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_7168.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_7296.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_7424.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_7552.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_7680.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_7808.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_7936.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_8064.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_8192.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_8320.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_8448.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_8576.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_8704.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_8832.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8832_8960.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9088.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9216.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9344.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9472.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9600.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9728.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8832_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_0.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_10368.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_3456.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_3584.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_3840.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_3968.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4096.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4224.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4352.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4480.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4608.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4736.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4864.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_4992.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_5120.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_5248.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_5376.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_5504.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_5632.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_5760.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_5888.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_6016.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_6144.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_6272.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_640.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_6400.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_6528.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_6656.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_6784.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_6912.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_7040.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_7168.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_7296.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_7424.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_7552.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_768.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_7680.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_7808.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_7936.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_8064.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_8192.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_8320.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_8448.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_8576.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_8704.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_8832.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_8960_896.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_8960_8960.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9088.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9216.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9344.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9472.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9600.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9728.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9856.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_8960_9984.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_0.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_10112.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_1024.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_10240.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_10368.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_896_10496.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_10624.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_10752.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_10880.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_11008.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_1152.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_128.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_1280.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_1408.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_1536.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_1664.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_1792.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_1920.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2048.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2176.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2304.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2432.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_256.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2560.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2688.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2816.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_2944.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3072.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3200.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3328.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3456.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3584.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3712.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_384.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3840.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_3968.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_896_4096.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_896_4224.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_896_4352.png,2,Roads_and_Pavement
training_patches\Cartosat_Main_stretched_896_4480.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_896_4608.png,5,Bare_Earth_Exposed_Soil
training_patches\Cartosat_Main_stretched_896_4736.png,3,Urban_Built_Up
training_patches\Cartosat_Main_stretched_896_4864.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_4992.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_512.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_5120.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_5248.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_5376.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_5504.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_5632.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_5760.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_5888.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_6016.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_6144.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_6272.png,4,Deep_Water_or_Shadows
training_patches\Cartosat_Main_stretched_896_640.png,1,Beaches/Sea_Shores
training_patches\Cartosat_Main_stretched_896_6400.png,4,Deep_Water_or_Shadows
